Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected
1326,100,0,5,100,100,0,0,0,0,0,100,100,0.0222016234,18.3047295425,20.0000000000,15.6002099292,1.0000000000,0.8000000000,250.0000000000,0,0
1327,100,0,5,100,100,0,0,0,0,0,100,100,0.0222016234,18.2825279192,20.0000000000,15.6002099292,1.0000000000,0.8000000000,250.0000000000,0,0
1328,100,0,5,100,100,0,0,0,0,0,100,100,0.0222016234,18.2603262958,20.0000000000,15.6002099292,1.0000000000,0.8000000000,250.0000000000,0,0
1329,100,0,5,100,100,0,0,0,0,0,100,100,0.0222016234,18.2381246724,20.0000000000,15.6002099292,1.0000000000,0.8000000000,250.0000000000,0,0
1330,100,0,5,100,100,0,0,0,0,0,100,100,0.0222016234,18.2159230491,20.0000000000,15.6002099292,1.0000000000,0.8000000000,250.0000000000,0,0
1331,100,0,3,100,100,0,0,1,103,491,100,100,0.0294961092,18.1864269398,33.3333333333,15.7601778643,1.0000000000,0.8824000000,226.6545784225,0,0
1332,100,0,3,100,100,0,0,0,0,0,100,100,0.0230010743,18.1634258655,33.3333333333,15.7601778643,1.0000000000,0.8000000000,250.0000000000,0,0
1333,100,0,3,100,100,0,0,0,0,0,100,100,0.0230010743,18.1404247911,33.3333333333,15.7601778643,1.0000000000,0.8000000000,250.0000000000,0,0
1334,100,0,3,100,100,0,0,0,0,0,100,100,0.0230010743,18.1174237168,33.3333333333,15.7601778643,1.0000000000,0.8000000000,250.0000000000,0,0
1335,100,0,3,100,100,0,0,0,0,0,100,100,0.0230010743,18.0944226425,33.3333333333,15.7601778643,1.0000000000,0.8000000000,250.0000000000,0,0
1336,100,0,3,100,100,0,0,0,0,0,100,100,0.0230010743,18.0714215681,33.3333333333,15.7601778643,1.0000000000,0.8000000000,250.0000000000,0,0
1337,100,0,3,100,100,0,0,0,0,0,100,100,0.0230010743,18.0484204938,33.3333333333,15.7601778643,1.0000000000,0.8000000000,250.0000000000,0,0
1338,100,0,3,100,100,0,0,0,0,0,100,100,0.0230010743,18.0254194194,33.3333333333,15.7601778643,1.0000000000,0.8000000000,250.0000000000,0,0
1339,100,0,3,100,100,0,0,0,0,0,100,100,0.0230010743,18.0024183451,33.3333333333,15.7601778643,1.0000000000,0.8000000000,250.0000000000,0,0
1340,100,0,3,100,100,0,0,0,0,0,100,100,0.0230010743,17.9794172707,33.3333333333,15.7601778643,1.0000000000,0.8000000000,250.0000000000,0,0
1341,100,0,6,100,100,0,0,1,106,782,100,100,0.0311941030,17.9482231677,16.6666666667,15.5201833195,1.0000000000,0.8848000000,226.0397830018,0,0
1342,100,0,6,100,100,0,0,0,0,0,100,100,0.0215788053,17.9266443623,16.6666666667,15.5201833195,1.0000000000,0.8000000000,250.0000000000,0,0
1343,100,0,6,100,100,0,0,0,0,0,100,100,0.0215788053,17.9050655570,16.6666666667,15.5201833195,1.0000000000,0.8000000000,250.0000000000,0,0
1344,100,0,6,100,100,0,0,0,0,0,100,100,0.0215788053,17.8834867516,16.6666666667,15.5201833195,1.0000000000,0.8000000000,250.0000000000,0,0
1345,100,0,6,100,100,0,0,0,0,0,100,100,0.0215788053,17.8619079463,16.6666666667,15.5201833195,1.0000000000,0.8000000000,250.0000000000,0,0
1346,100,0,6,100,100,0,0,0,0,0,100,100,0.0215788053,17.8403291410,16.6666666667,15.5201833195,1.0000000000,0.8000000000,250.0000000000,0,0
1347,100,0,6,100,100,0,0,0,0,0,100,100,0.0215788053,17.8187503356,16.6666666667,15.5201833195,1.0000000000,0.8000000000,250.0000000000,0,0
1348,100,0,6,100,100,0,0,0,0,0,100,100,0.0215788053,17.7971715303,16.6666666667,15.5201833195,1.0000000000,0.8000000000,250.0000000000,0,0
1349,100,0,6,100,100,0,0,0,0,0,100,100,0.0215788053,17.7755927249,16.6666666667,15.5201833195,1.0000000000,0.8000000000,250.0000000000,0,0
1350,100,0,6,100,100,0,0,0,0,0,100,100,0.0215788053,17.7540139196,16.6666666667,15.5201833195,1.0000000000,0.8000000000,250.0000000000,0,0
1351,100,0,4,100,100,0,0,1,104,588,100,100,0.0300943997,17.7239195198,25.0000000000,15.6802169740,1.0000000000,0.8832000000,226.4492753623,0,0
1352,100,0,4,100,100,0,0,0,0,0,100,100,0.0225590247,17.7013604951,25.0000000000,15.6802169740,1.0000000000,0.8000000000,250.0000000000,0,0
1353,100,0,4,100,100,0,0,0,0,0,100,100,0.0225590247,17.6788014704,25.0000000000,15.6802169740,1.0000000000,0.8000000000,250.0000000000,0,0
1354,100,0,4,100,100,0,0,0,0,0,100,100,0.0225590247,17.6562424457,25.0000000000,15.6802169740,1.0000000000,0.8000000000,250.0000000000,0,0
1355,100,0,4,100,100,0,0,0,0,0,100,100,0.0225590247,17.6336834210,25.0000000000,15.6802169740,1.0000000000,0.8000000000,250.0000000000,0,0
1356,100,0,4,100,100,0,0,0,0,0,100,100,0.0225590247,17.6111243963,25.0000000000,15.6802169740,1.0000000000,0.8000000000,250.0000000000,0,0
1357,100,0,4,100,100,0,0,0,0,0,100,100,0.0225590247,17.5885653715,25.0000000000,15.6802169740,1.0000000000,0.8000000000,250.0000000000,0,0
1358,100,0,4,100,100,0,0,0,0,0,100,100,0.0225590247,17.5660063468,25.0000000000,15.6802169740,1.0000000000,0.8000000000,250.0000000000,0,0
1359,100,0,4,100,100,0,0,0,0,0,100,100,0.0225590247,17.5434473221,25.0000000000,15.6802169740,1.0000000000,0.8000000000,250.0000000000,0,0
1360,100,0,4,100,100,0,0,0,0,0,100,100,0.0225590247,17.5208882974,25.0000000000,15.6802169740,1.0000000000,0.8000000000,250.0000000000,0,0
1361,100,0,6,100,100,0,0,1,106,782,100,100,0.0319451434,17.4889431540,16.6666666667,15.5202281037,1.0000000000,0.8848000000,226.0397830018,0,0
1362,100,0,6,100,100,0,0,0,0,0,100,100,0.0222602781,17.4666828759,16.6666666667,15.5202281037,1.0000000000,0.8000000000,250.0000000000,0,0
1363,100,0,6,100,100,0,0,0,0,0,100,100,0.0222602781,17.4444225978,16.6666666667,15.5202281037,1.0000000000,0.8000000000,250.0000000000,0,0
1364,100,0,6,100,100,0,0,0,0,0,100,100,0.0222602781,17.4221623196,16.6666666667,15.5202281037,1.0000000000,0.8000000000,250.0000000000,0,0
1365,100,0,6,100,100,0,0,0,0,0,100,100,0.0222602781,17.3999020415,16.6666666667,15.5202281037,1.0000000000,0.8000000000,250.0000000000,0,0
1366,100,0,6,100,100,0,0,0,0,0,100,100,0.0222602781,17.3776417634,16.6666666667,15.5202281037,1.0000000000,0.8000000000,250.0000000000,0,0
1367,100,0,6,100,100,0,0,0,0,0,100,100,0.0222602781,17.3553814852,16.6666666667,15.5202281037,1.0000000000,0.8000000000,250.0000000000,0,0
1368,100,0,6,100,100,0,0,0,0,0,100,100,0.0222602781,17.3331212071,16.6666666667,15.5202281037,1.0000000000,0.8000000000,250.0000000000,0,0
1369,100,0,6,100,100,0,0,0,0,0,100,100,0.0222602781,17.3108609290,16.6666666667,15.5202281037,1.0000000000,0.8000000000,250.0000000000,0,0
1370,100,0,6,100,100,0,0,0,0,0,100,100,0.0222602781,17.2886006508,16.6666666667,15.5202281037,1.0000000000,0.8000000000,250.0000000000,0,0
1371,100,0,6,100,100,0,0,1,106,782,100,100,0.0314362997,17.2571643512,16.6666666667,15.5201592674,1.0000000000,0.8848000000,226.0397830018,0,0
1372,100,0,6,100,100,0,0,0,0,0,100,100,0.0217893518,17.2353749994,16.6666666667,15.5201592674,1.0000000000,0.8000000000,250.0000000000,0,0
1373,100,0,6,100,100,0,0,0,0,0,100,100,0.0217893518,17.2135856476,16.6666666667,15.5201592674,1.0000000000,0.8000000000,250.0000000000,0,0
1374,100,0,6,100,100,0,0,0,0,0,100,100,0.0217893518,17.1917962958,16.6666666667,15.5201592674,1.0000000000,0.8000000000,250.0000000000,0,0
1375,100,0,6,100,100,0,0,0,0,0,100,100,0.0217893518,17.1700069440,16.6666666667,15.5201592674,1.0000000000,0.8000000000,250.0000000000,0,0
1376,100,0,6,100,100,0,0,0,0,0,100,100,0.0217893518,17.1482175922,16.6666666667,15.5201592674,1.0000000000,0.8000000000,250.0000000000,0,0
1377,100,0,6,100,100,0,0,0,0,0,100,100,0.0217893518,17.1264282403,16.6666666667,15.5201592674,1.0000000000,0.8000000000,250.0000000000,0,0
1378,100,0,6,100,100,0,0,0,0,0,100,100,0.0217893518,17.1046388885,16.6666666667,15.5201592674,1.0000000000,0.8000000000,250.0000000000,0,0
1379,100,0,6,100,100,0,0,0,0,0,100,100,0.0217893518,17.0828495367,16.6666666667,15.5201592674,1.0000000000,0.8000000000,250.0000000000,0,0
1380,100,0,6,100,100,0,0,0,0,0,100,100,0.0217893518,17.0610601849,16.6666666667,15.5201592674,1.0000000000,0.8000000000,250.0000000000,0,0
1381,100,0,9,100,100,0,0,1,109,1073,100,100,0.0340627057,17.0269974792,11.1111111111,15.2801901159,1.0000000000,0.8872000000,225.4283137962,0,0
1382,100,0,9,100,100,0,0,0,0,0,100,100,0.0212167811,17.0057806981,11.1111111111,15.2801901159,1.0000000000,0.8000000000,250.0000000000,0,0
1383,100,0,9,100,100,0,0,0,0,0,100,100,0.0212167811,16.9845639170,11.1111111111,15.2801901159,1.0000000000,0.8000000000,250.0000000000,0,0
1384,100,0,9,100,100,0,0,0,0,0,100,100,0.0212167811,16.9633471359,11.1111111111,15.2801901159,1.0000000000,0.8000000000,250.0000000000,0,0
1385,100,0,9,100,100,0,0,0,0,0,100,100,0.0212167811,16.9421303548,11.1111111111,15.2801901159,1.0000000000,0.8000000000,250.0000000000,0,0
1386,100,0,9,100,100,0,0,0,0,0,100,100,0.0212167811,16.9209135736,11.1111111111,15.2801901159,1.0000000000,0.8000000000,250.0000000000,0,0
1387,100,0,9,100,100,0,0,0,0,0,100,100,0.0212167811,16.8996967925,11.1111111111,15.2801901159,1.0000000000,0.8000000000,250.0000000000,0,0
1388,100,0,9,100,100,0,0,0,0,0,100,100,0.0212167811,16.8784800114,11.1111111111,15.2801901159,1.0000000000,0.8000000000,250.0000000000,0,0
1389,100,0,9,100,100,0,0,0,0,0,100,100,0.0212167811,16.8572632303,11.1111111111,15.2801901159,1.0000000000,0.8000000000,250.0000000000,0,0
1390,100,0,9,100,100,0,0,0,0,0,100,100,0.0212167811,16.8360464491,11.1111111111,15.2801901159,1.0000000000,0.8000000000,250.0000000000,0,0
1391,100,0,7,100,100,0,0,1,107,879,100,100,0.0321038322,16.8039426169,14.2857142857,15.4401787042,1.0000000000,0.8856000000,225.8355916893,0,0
1392,100,0,7,100,100,0,0,0,0,0,100,100,0.0214113993,16.7825312177,14.2857142857,15.4401787042,1.0000000000,0.8000000000,250.0000000000,0,0
1393,100,0,7,100,100,0,0,0,0,0,100,100,0.0214113993,16.7611198184,14.2857142857,15.4401787042,1.0000000000,0.8000000000,250.0000000000,0,0
1394,100,0,7,100,100,0,0,0,0,0,100,100,0.0214113993,16.7397084192,14.2857142857,15.4401787042,1.0000000000,0.8000000000,250.0000000000,0,0
1395,100,0,7,100,100,0,0,0,0,0,100,100,0.0214113993,16.7182970199,14.2857142857,15.4401787042,1.0000000000,0.8000000000,250.0000000000,0,0
1396,100,0,7,100,100,0,0,0,0,0,100,100,0.0214113993,16.6968856207,14.2857142857,15.4401787042,1.0000000000,0.8000000000,250.0000000000,0,0
1397,100,0,7,100,100,0,0,0,0,0,100,100,0.0214113993,16.6754742214,14.2857142857,15.4401787042,1.0000000000,0.8000000000,250.0000000000,0,0
1398,100,0,7,100,100,0,0,0,0,0,100,100,0.0214113993,16.6540628222,14.2857142857,15.4401787042,1.0000000000,0.8000000000,250.0000000000,0,0
1399,100,0,7,100,100,0,0,0,0,0,100,100,0.0214113993,16.6326514229,14.2857142857,15.4401787042,1.0000000000,0.8000000000,250.0000000000,0,0
1400,100,0,7,100,100,0,0,0,0,0,100,100,0.0214113993,16.6112400237,14.2857142857,15.4401787042,1.0000000000,0.8000000000,250.0000000000,0,0
1401,100,0,3,100,100,0,0,1,103,491,100,100,0.0289520429,16.5822879807,33.3333333333,15.7602192158,1.0000000000,0.8824000000,226.6545784225,0,0
1402,100,0,3,100,100,0,0,0,0,0,100,100,0.0225147521,16.5597732286,33.3333333333,15.7602192158,1.0000000000,0.8000000000,250.0000000000,0,0
1403,100,0,3,100,100,0,0,0,0,0,100,100,0.0225147521,16.5372584765,33.3333333333,15.7602192158,1.0000000000,0.8000000000,250.0000000000,0,0
1404,100,0,3,100,100,0,0,0,0,0,100,100,0.0225147521,16.5147437244,33.3333333333,15.7602192158,1.0000000000,0.8000000000,250.0000000000,0,0
1405,100,0,3,100,100,0,0,0,0,0,100,100,0.0225147521,16.4922289723,33.3333333333,15.7602192158,1.0000000000,0.8000000000,250.0000000000,0,0
1406,100,0,3,100,100,0,0,0,0,0,100,100,0.0225147521,16.4697142201,33.3333333333,15.7602192158,1.0000000000,0.8000000000,250.0000000000,0,0
1407,100,0,3,100,100,0,0,0,0,0,100,100,0.0225147521,16.4471994680,33.3333333333,15.7602192158,1.0000000000,0.8000000000,250.0000000000,0,0
1408,100,0,3,100,100,0,0,0,0,0,100,100,0.0225147521,16.4246847159,33.3333333333,15.7602192158,1.0000000000,0.8000000000,250.0000000000,0,0
1409,100,0,3,100,100,0,0,0,0,0,100,100,0.0225147521,16.4021699638,33.3333333333,15.7602192158,1.0000000000,0.8000000000,250.0000000000,0,0
1410,100,0,3,100,100,0,0,0,0,0,100,100,0.0225147521,16.3796552117,33.3333333333,15.7602192158,1.0000000000,0.8000000000,250.0000000000,0,0
1411,100,0,1,100,100,0,0,1,101,297,100,100,0.0312478376,16.3484073741,100.0000000000,15.9202577468,1.0000000000,0.8808000000,227.0663033606,0,0
1412,100,0,1,100,100,0,0,0,0,0,100,100,0.0265796618,16.3218277123,100.0000000000,15.9202577468,1.0000000000,0.8000000000,250.0000000000,0,0
1413,100,0,1,100,100,0,0,0,0,0,100,100,0.0265796618,16.2952480505,100.0000000000,15.9202577468,1.0000000000,0.8000000000,250.0000000000,0,0
1414,100,0,1,100,100,0,0,0,0,0,100,100,0.0265796618,16.2686683887,100.0000000000,15.9202577468,1.0000000000,0.8000000000,250.0000000000,0,0
1415,100,0,1,100,100,0,0,0,0,0,100,100,0.0265796618,16.2420887269,100.0000000000,15.9202577468,1.0000000000,0.8000000000,250.0000000000,0,0
1416,100,0,1,100,100,0,0,0,0,0,100,100,0.0265796618,16.2155090651,100.0000000000,15.9202577468,1.0000000000,0.8000000000,250.0000000000,0,0
1417,100,0,1,100,100,0,0,0,0,0,100,100,0.0265796618,16.1889294033,100.0000000000,15.9202577468,1.0000000000,0.8000000000,250.0000000000,0,0
1418,100,0,1,100,100,0,0,0,0,0,100,100,0.0265796618,16.1623497415,100.0000000000,15.9202577468,1.0000000000,0.8000000000,250.0000000000,0,0
1419,100,0,1,100,100,0,0,0,0,0,100,100,0.0265796618,16.1357700797,100.0000000000,15.9202577468,1.0000000000,0.8000000000,250.0000000000,0,0
1420,100,0,1,100,100,0,0,0,0,0,100,100,0.0265796618,16.1091904179,100.0000000000,15.9202577468,1.0000000000,0.8000000000,250.0000000000,0,0
1421,100,0,1,100,100,0,0,1,101,297,100,100,0.0305638573,16.0786265606,100.0000000000,15.9202413581,1.0000000000,0.8808000000,227.0663033606,0,0
1422,100,0,1,100,100,0,0,0,0,0,100,100,0.0259607817,16.0526657789,100.0000000000,15.9202413581,1.0000000000,0.8000000000,250.0000000000,0,0
1423,100,0,1,100,100,0,0,0,0,0,100,100,0.0259607817,16.0267049972,100.0000000000,15.9202413581,1.0000000000,0.8000000000,250.0000000000,0,0
1424,100,0,1,100,100,0,0,0,0,0,100,100,0.0259607817,16.0007442155,100.0000000000,15.9202413581,1.0000000000,0.8000000000,250.0000000000,0,0
1425,100,0,1,100,100,0,0,0,0,0,100,100,0.0259607817,15.9747834338,100.0000000000,15.9202413581,1.0000000000,0.8000000000,250.0000000000,0,0
1426,100,0,1,100,100,0,0,0,0,0,100,100,0.0259607817,15.9488226521,100.0000000000,15.9202413581,1.0000000000,0.8000000000,250.0000000000,0,0
1427,100,0,1,100,100,0,0,0,0,0,100,100,0.0259607817,15.9228618705,100.0000000000,15.9202413581,1.0000000000,0.8000000000,250.0000000000,0,0
1428,100,0,1,100,100,0,0,0,0,0,100,100,0.0259607817,15.8969010888,100.0000000000,15.9202413581,1.0000000000,0.8000000000,250.0000000000,0,0
1429,100,0,1,100,100,0,0,0,0,0,100,100,0.0259607817,15.8709403071,100.0000000000,15.9202413581,1.0000000000,0.8000000000,250.0000000000,0,0
1430,100,0,1,100,100,0,0,0,0,0,100,100,0.0259607817,15.8449795254,100.0000000000,15.9202413581,1.0000000000,0.8000000000,250.0000000000,0,0
1431,100,0,4,100,100,0,0,1,104,588,100,100,0.0295301613,15.8154493641,25.0000000000,15.6802259060,1.0000000000,0.8832000000,226.4492753623,0,0
1432,100,0,4,100,100,0,0,0,0,0,100,100,0.0220542354,15.7933951287,25.0000000000,15.6802259060,1.0000000000,0.8000000000,250.0000000000,0,0
1433,100,0,4,100,100,0,0,0,0,0,100,100,0.0220542354,15.7713408933,25.0000000000,15.6802259060,1.0000000000,0.8000000000,250.0000000000,0,0
1434,100,0,4,100,100,0,0,0,0,0,100,100,0.0220542354,15.7492866578,25.0000000000,15.6802259060,1.0000000000,0.8000000000,250.0000000000,0,0
1435,100,0,4,100,100,0,0,0,0,0,100,100,0.0220542354,15.7272324224,25.0000000000,15.6802259060,1.0000000000,0.8000000000,250.0000000000,0,0
1436,100,0,4,100,100,0,0,0,0,0,100,100,0.0220542354,15.7051781870,25.0000000000,15.6802259060,1.0000000000,0.8000000000,250.0000000000,0,0
1437,100,0,4,100,100,0,0,0,0,0,100,100,0.0220542354,15.6831239515,25.0000000000,15.6802259060,1.0000000000,0.8000000000,250.0000000000,0,0
1438,100,0,4,100,100,0,0,0,0,0,100,100,0.0220542354,15.6610697161,25.0000000000,15.6802259060,1.0000000000,0.8000000000,250.0000000000,0,0
1439,100,0,4,100,100,0,0,0,0,0,100,100,0.0220542354,15.6390154807,25.0000000000,15.6802259060,1.0000000000,0.8000000000,250.0000000000,0,0
1440,100,0,4,100,100,0,0,0,0,0,100,100,0.0220542354,15.6169612453,25.0000000000,15.6802259060,1.0000000000,0.8000000000,250.0000000000,0,0
1441,100,0,4,100,100,0,0,1,104,588,100,100,0.0298531290,15.5871081162,25.0000000000,15.6802200183,1.0000000000,0.8832000000,226.4492753623,0,0
1442,100,0,4,100,100,0,0,0,0,0,100,100,0.0223476299,15.5647604863,25.0000000000,15.6802200183,1.0000000000,0.8000000000,250.0000000000,0,0
1443,100,0,4,100,100,0,0,0,0,0,100,100,0.0223476299,15.5424128563,25.0000000000,15.6802200183,1.0000000000,0.8000000000,250.0000000000,0,0
1444,100,0,4,100,100,0,0,0,0,0,100,100,0.0223476299,15.5200652264,25.0000000000,15.6802200183,1.0000000000,0.8000000000,250.0000000000,0,0
1445,100,0,4,100,100,0,0,0,0,0,100,100,0.0223476299,15.4977175965,25.0000000000,15.6802200183,1.0000000000,0.8000000000,250.0000000000,0,0
1446,100,0,4,100,100,0,0,0,0,0,100,100,0.0223476299,15.4753699665,25.0000000000,15.6802200183,1.0000000000,0.8000000000,250.0000000000,0,0
1447,100,0,4,100,100,0,0,0,0,0,100,100,0.0223476299,15.4530223366,25.0000000000,15.6802200183,1.0000000000,0.8000000000,250.0000000000,0,0
1448,100,0,4,100,100,0,0,0,0,0,100,100,0.0223476299,15.4306747067,25.0000000000,15.6802200183,1.0000000000,0.8000000000,250.0000000000,0,0
1449,100,0,4,100,100,0,0,0,0,0,100,100,0.0223476299,15.4083270767,25.0000000000,15.6802200183,1.0000000000,0.8000000000,250.0000000000,0,0
1450,100,0,4,100,100,0,0,0,0,0,100,100,0.0223476299,15.3859794468,25.0000000000,15.6802200183,1.0000000000,0.8000000000,250.0000000000,0,0
1451,100,0,2,100,100,0,0,1,102,394,100,100,0.0296052357,15.3563742111,50.0000000000,15.8402662612,1.0000000000,0.8816000000,226.8602540835,0,0
1452,100,0,2,100,100,0,0,0,0,0,100,100,0.0240956758,15.3322785353,50.0000000000,15.8402662612,1.0000000000,0.8000000000,250.0000000000,0,0
1453,100,0,2,100,100,0,0,0,0,0,100,100,0.0240956758,15.3081828596,50.0000000000,15.8402662612,1.0000000000,0.8000000000,250.0000000000,0,0
1454,100,0,2,100,100,0,0,0,0,0,100,100,0.0240956758,15.2840871838,50.0000000000,15.8402662612,1.0000000000,0.8000000000,250.0000000000,0,0
1455,100,0,2,100,100,0,0,0,0,0,100,100,0.0240956758,15.2599915081,50.0000000000,15.8402662612,1.0000000000,0.8000000000,250.0000000000,0,0
1456,100,0,2,100,100,0,0,0,0,0,100,100,0.0240956758,15.2358958323,50.0000000000,15.8402662612,1.0000000000,0.8000000000,250.0000000000,0,0
1457,100,0,2,100,100,0,0,0,0,0,100,100,0.0240956758,15.2118001566,50.0000000000,15.8402662612,1.0000000000,0.8000000000,250.0000000000,0,0
1458,100,0,2,100,100,0,0,0,0,0,100,100,0.0240956758,15.1877044808,50.0000000000,15.8402662612,1.0000000000,0.8000000000,250.0000000000,0,0
1459,100,0,2,100,100,0,0,0,0,0,100,100,0.0240956758,15.1636088051,50.0000000000,15.8402662612,1.0000000000,0.8000000000,250.0000000000,0,0
1460,100,0,2,100,100,0,0,0,0,0,100,100,0.0240956758,15.1395131293,50.0000000000,15.8402662612,1.0000000000,0.8000000000,250.0000000000,0,0
1461,100,0,2,100,100,0,0,1,102,394,100,100,0.0296166984,15.1098964309,50.0000000000,15.8402809052,1.0000000000,0.8816000000,226.8602540835,0,0
1462,100,0,2,100,100,0,0,0,0,0,100,100,0.0241045482,15.0857918827,50.0000000000,15.8402809052,1.0000000000,0.8000000000,250.0000000000,0,0
1463,100,0,2,100,100,0,0,0,0,0,100,100,0.0241045482,15.0616873345,50.0000000000,15.8402809052,1.0000000000,0.8000000000,250.0000000000,0,0
1464,100,0,2,100,100,0,0,0,0,0,100,100,0.0241045482,15.0375827862,50.0000000000,15.8402809052,1.0000000000,0.8000000000,250.0000000000,0,0
1465,100,0,2,100,100,0,0,0,0,0,100,100,0.0241045482,15.0134782380,50.0000000000,15.8402809052,1.0000000000,0.8000000000,250.0000000000,0,0
1466,100,0,2,100,100,0,0,0,0,0,100,100,0.0241045482,14.9893736898,50.0000000000,15.8402809052,1.0000000000,0.8000000000,250.0000000000,0,0
1467,100,0,2,100,100,0,0,0,0,0,100,100,0.0241045482,14.9652691416,50.0000000000,15.8402809052,1.0000000000,0.8000000000,250.0000000000,0,0
1468,100,0,2,100,100,0,0,0,0,0,100,100,0.0241045482,14.9411645934,50.0000000000,15.8402809052,1.0000000000,0.8000000000,250.0000000000,0,0
1469,100,0,2,100,100,0,0,0,0,0,100,100,0.0241045482,14.9170600451,50.0000000000,15.8402809052,1.0000000000,0.8000000000,250.0000000000,0,0
1470,100,0,2,100,100,0,0,0,0,0,100,100,0.0241045482,14.8929554969,50.0000000000,15.8402809052,1.0000000000,0.8000000000,250.0000000000,0,0
1471,100,0,4,100,100,0,0,1,104,588,100,100,0.0299674424,14.8629880545,25.0000000000,15.6801833758,1.0000000000,0.8832000000,226.4492753623,0,0
1472,100,0,4,100,100,0,0,0,0,0,100,100,0.0224451672,14.8405428873,25.0000000000,15.6801833758,1.0000000000,0.8000000000,250.0000000000,0,0
1473,100,0,4,100,100,0,0,0,0,0,100,100,0.0224451672,14.8180977201,25.0000000000,15.6801833758,1.0000000000,0.8000000000,250.0000000000,0,0
1474,100,0,4,100,100,0,0,0,0,0,100,100,0.0224451672,14.7956525528,25.0000000000,15.6801833758,1.0000000000,0.8000000000,250.0000000000,0,0
1475,100,0,4,100,100,0,0,0,0,0,100,100,0.0224451672,14.7732073856,25.0000000000,15.6801833758,1.0000000000,0.8000000000,250.0000000000,0,0
